"Daily BID rates @ +/- 0%"
"www.oanda.com/currency/historical-rates/"
""
""
"End Date","USD/SAR","USD/EUR","USD/CNY","USD/JPY","USD/GBP","","","","",""
"2000-04-18","3.7504","1.0557","8.2790","104.71","0.6331",,,,,
"2000-04-17","3.7504","1.0497","8.2794","104.42","0.6323",,,,,
"2000-04-16","3.7504","1.0400","8.2794","104.52","0.6303",,,,,
"2000-04-15","3.7504","1.0395","8.2794","104.94","0.6294",,,,,
"2000-04-14","3.7504","1.0406","8.2794","104.75","0.6294",,,,,
"2000-04-13","3.7504","1.0473","8.2794","105.74","0.6294",,,,,
"2000-04-12","3.7503","1.0432","8.2796","105.76","0.6295",,,,,
"2000-04-11","3.7504","1.0423","8.2791","106.95","0.6304",,,,,
"2000-04-10","3.7504","1.0390","8.2798","106.39","0.6309",,,,,
"2000-04-09","3.7504","1.0465","8.2795","105.38","0.6330",,,,,
"2000-04-08","3.7504","1.0474","8.2795","105.32","0.6330",,,,,
"2000-04-07","3.7504","1.0474","8.2795","105.44","0.6330",,,,,
"2000-04-06","3.7504","1.0431","8.2795","104.69","0.6325",,,,,
"2000-04-05","3.7503","1.0374","8.2795","104.87","0.6313",,,,,
"2000-04-04","3.7504","1.0389","8.2791","104.89","0.6258",,,,,
"2000-04-03","3.7503","1.0439","8.2786","104.85","0.6259",,,,,
"2000-04-02","3.7502","1.0455","8.2787","103.00","0.6281",,,,,
"2000-04-01","3.7502","1.0459","8.2787","102.97","0.6281",,,,,
"2000-03-31","3.7502","1.0467","8.2787","102.28","0.6281",,,,,
"2000-03-30","3.7502","1.0401","8.2788","105.46","0.6262",,,,,
"2000-03-29","3.7502","1.0515","8.2789","105.57","0.6266",,,,,
"2000-03-28","3.7501","1.0398","8.2795","105.84","0.6292",,,,,
"2000-03-27","3.7501","1.0355","8.2792","106.71","0.6300",,,,,
"2000-03-26","3.7501","1.0233","8.2789","106.94","0.6270",,,,,
"2000-03-25","3.7501","1.0225","8.2789","107.34","0.6270",,,,,
"2000-03-24","3.7501","1.0225","8.2789","107.34","0.6266",,,,,
"2000-03-23","3.7501","1.0291","8.2787","107.34","0.6298",,,,,
"2000-03-22","3.7501","1.0407","8.2783","106.96","0.6334",,,,,
"2000-03-21","3.7501","1.0366","8.2783","106.93","0.6356",,,,,
"2000-03-20","3.7501","1.0271","8.2786","106.37","0.6371",,,,,
"2000-03-19","3.7501","1.0279","8.2785","106.85","0.6345",,,,,
"2000-03-18","3.7501","1.0285","8.2785","106.72","0.6349",,,,,
"2000-03-17","3.7501","1.0285","8.2785","106.72","0.6349",,,,,
"2000-03-16","3.7501","1.0290","8.2777","105.52","0.6344",,,,,
"2000-03-15","3.7501","1.0324","8.2778","105.16","0.6354",,,,,
"2000-03-14","3.7501","1.0331","8.2780","105.16","0.6339",,,,,
"2000-03-13","3.7500","1.0367","8.2781","105.62","0.6327",,,,,
"2000-03-12","3.7500","1.0386","8.2785","106.28","0.6340",,,,,
"2000-03-11","3.7500","1.0372","8.2785","106.30","0.6333",,,,,
"2000-03-10","3.7500","1.0372","8.2785","106.18","0.6345",,,,,
"2000-03-09","3.7500","1.0346","8.2787","106.62","0.6322",,,,,
"2000-03-08","3.7500","1.0402","8.2786","106.12","0.6323",,,,,
"2000-03-07","3.7504","1.0422","8.2784","106.12","0.6328",,,,,
"2000-03-06","3.7504","1.0425","8.2785","107.42","0.6352",,,,,
"2000-03-05","3.7502","1.0432","8.2789","107.83","0.6337",,,,,
"2000-03-04","3.7502","1.0411","8.2789","107.90","0.6339",,,,,
"2000-03-03","3.7504","1.0420","8.2789","107.68","0.6339",,,,,
"2000-03-02","3.7504","1.0364","8.2787","107.86","0.6342",,,,,
"2000-03-01","3.7504","1.0276","8.2786","107.11","0.6302",,,,,
"2000-02-29","3.7503","1.0361","8.2786","110.17","0.6333",,,,,
"2000-02-28","3.7503","1.0285","8.2786","109.43","0.6267",,,,,
"2000-02-27","3.7505","1.0259","8.2786","110.29","0.6270",,,,,
"2000-02-26","3.7504","1.0259","8.2786","110.27","0.6269",,,,,
"2000-02-25","3.7504","1.0259","8.2786","110.19","0.6269",,,,,
"2000-02-24","3.7505","1.0067","8.2780","111.19","0.6247",,,,,
"2000-02-23","3.7505","0.9967","8.2780","111.21","0.6234",,,,,
"2000-02-22","3.7504","0.9965","8.2773","110.82","0.6199",,,,,
"2000-02-21","3.7503","1.0125","8.2775","111.30","0.6248",,,,,
"2000-02-20","3.7501","1.0150","8.2772","110.89","0.6238",,,,,
"2000-02-19","3.7503","1.0137","8.2772","111.00","0.6241",,,,,
"2000-02-18","3.7503","1.0146","8.2772","110.96","0.6241",,,,,
"2000-02-17","3.7502","1.0119","8.2772","110.64","0.6216",,,,,
"2000-02-16","3.7502","1.0136","8.2777","109.36","0.6218",,,,,
"2000-02-15","3.7502","1.0186","8.2777","109.05","0.6263",,,,,
"2000-02-14","3.7502","1.0205","8.2779","108.86","0.6299",,,,,
"2000-02-13","3.7500","1.0135","8.2781","108.87","0.6274",,,,,
"2000-02-12","3.7500","1.0117","8.2784","108.88","0.6271",,,,,
"2000-02-11","3.7501","1.0117","8.2788","108.76","0.6271",,,,,
"2000-02-10","3.7501","1.0154","8.2788","109.21","0.6215",,,,,
"2000-02-09","3.7502","1.0066","8.2788","109.46","0.6184",,,,,
"2000-02-08","3.7502","1.0135","8.2788","109.46","0.6201",,,,,
"2000-02-07","3.7502","1.0198","8.2788","108.64","0.6259",,,,,
"2000-02-06","3.7499","1.0160","8.2788","107.19","0.6284",,,,,
"2000-02-05","3.7502","1.0160","8.2788","107.34","0.6281",,,,,
"2000-02-04","3.7502","1.0175","8.2788","107.13","0.6282",,,,,
"2000-02-03","3.7503","1.0094","8.2788","107.60","0.6257",,,,,
"2000-02-02","3.7503","1.0242","8.2773","108.23","0.6217",,,,,
"2000-02-01","3.7503","1.0285","8.2774","107.75","0.6189",,,,,
"2000-01-31","3.7502","1.0303","8.2777","107.36","0.6188",,,,,
"2000-01-30","3.7505","1.0231","8.2781","107.03","0.6174",,,,,
"2000-01-29","3.7505","1.0233","8.2781","107.04","0.6174",,,,,
"2000-01-28","3.7505","1.0233","8.2781","107.09","0.6174",,,,,
"2000-01-27","3.7505","1.0115","8.2783","105.10","0.6099",,,,,
"2000-01-26","3.7504","0.9979","8.2782","105.67","0.6099",,,,,
"2000-01-25","3.7505","0.9984","8.2786","105.99","0.6077",,,,,
"2000-01-24","3.7503","0.9932","8.2789","105.66","0.6053",,,,,
"2000-01-23","3.7503","0.9907","8.2795","105.23","0.6061",,,,,
"2000-01-22","3.7503","0.9907","8.2795","104.75","0.6061",,,,,
"2000-01-21","3.7502","0.9907","8.2795","104.75","0.6061",,,,,
"2000-01-20","3.7503","0.9827","8.2794","105.25","0.6043",,,,,
"2000-01-19","3.7504","0.9875","8.2797","105.32","0.6081",,,,,
"2000-01-18","3.7503","0.9867","8.2793","105.66","0.6106",,,,,
"2000-01-17","3.7502","0.9884","8.2793","104.81","0.6124",,,,,
"2000-01-16","3.7501","0.9858","8.2797","105.83","0.6113",,,,,
"2000-01-15","3.7501","0.9858","8.2797","105.98","0.6112",,,,,
"2000-01-14","3.7501","0.9856","8.2797","105.73","0.6116",,,,,
"2000-01-13","3.7502","0.9747","8.2798","106.05","0.6072",,,,,
"2000-01-12","3.7502","0.9700","8.2796","105.89","0.6067",,,,,
"2000-01-11","3.7502","0.9676","8.2795","106.03","0.6065",,,,,
"2000-01-10","3.7501","0.9749","8.2794","105.15","0.6109",,,,,
"2000-01-09","3.7503","0.9713","8.2794","105.08","0.6096",,,,,
"2000-01-08","3.7503","0.9710","8.2794","105.20","0.6098",,,,,
"2000-01-07","3.7503","0.9712","8.2794","105.28","0.6102",,,,,
"2000-01-06","3.7502","0.9687","8.2797","105.21","0.6071",,,,,
"2000-01-05","3.7502","0.9685","8.2798","104.28","0.6089",,,,,
"2000-01-04","3.7500","0.9699","8.2799","103.26","0.6113",,,,,
"2000-01-03","3.7498","0.9746","8.2798","101.62","0.6108",,,,,
"2000-01-02","3.7502","0.9944","8.2795","102.10","0.6183",,,,,
"2000-01-01","3.7498","0.9942","8.2795","102.16","0.6183",,,,,
"1999-12-31","3.7500","0.9921","8.2795","102.21","0.6178",,,,,
"1999-12-30","3.7500","0.9952","8.2795","102.13","0.6182",,,,,
"1999-12-29","3.7500","0.9952","8.2795","102.13","0.6182",,,,,
"1999-12-28","3.7500","0.9930","8.2797","102.30","0.6191",,,,,
"1999-12-27","3.7500","0.9869","8.2796","102.48","0.6189",,,,,
"1999-12-26","3.7500","0.9869","8.2796","102.48","0.6189",,,,,
"1999-12-25","3.7500","0.9867","8.2794","102.82","0.6188",,,,,
"1999-12-24","3.7500","0.9859","8.2794","102.89","0.6179",,,,,
"1999-12-23","3.7501","0.9865","8.2794","102.74","0.6180",,,,,
"1999-12-22","3.7501","0.9903","8.2795","101.59","0.6209",,,,,
"1999-12-21","3.7502","0.9916","8.2794","101.66","0.6207",,,,,
"1999-12-20","3.7504","0.9901","8.2794","102.14","0.6211",,,,,
"1999-12-19","3.7504","0.9915","8.2794","102.86","0.6223",,,,,
"1999-12-18","3.7504","0.9915","8.2794","103.11","0.6225",,,,,
"1999-12-17","3.7504","0.9921","8.2794","103.20","0.6230",,,,,
"1999-12-16","3.7503","0.9784","8.2794","103.04","0.6202",,,,,
"1999-12-15","3.7503","0.9853","8.2794","102.94","0.6195",,,,,
"1999-12-14","3.7503","0.9960","8.2794","103.51","0.6223",,,,,
"1999-12-13","3.7504","0.9935","8.2794","103.29","0.6188",,,,,
"1999-12-12","3.7504","0.9873","8.2371","102.62","0.6159",,,,,
"1999-12-11","3.7504","0.9864","8.2371","102.38","0.6165",,,,,
"1999-12-10","3.7504","0.9862","8.2371","102.25","0.6163",,,,,
"1999-12-09","3.7504","0.9849","8.2371","102.36","0.6160",,,,,
"1999-12-08","3.7504","0.9787","8.2371","102.90","0.6154",,,,,
"1999-12-07","3.7504","0.9754","8.2371","102.75","0.6147",,,,,
"1999-12-06","3.7500","0.9776","8.2371","102.73","0.6156",,,,,
"1999-12-05","3.7500","0.9848","8.2371","102.37","0.6209",,,,,
"1999-12-04","3.7500","0.9970","8.2371","102.65","0.6242",,,,,
"1999-12-03","3.7500","0.9970","8.2371","102.75","0.6244",,,,,
"1999-12-02","3.7500","0.9981","8.2371","102.41","0.6245",,,,,
"1999-12-01","3.7500","0.9937","8.2371","102.50","0.6252",,,,,
"1999-11-30","3.7500","0.9903","8.2371","102.28","0.6250",,,,,
"1999-11-29","3.7500","0.9911","8.2371","102.02","0.6252",,,,,
"1999-11-28","3.7500","0.9886","8.2371","102.26","0.6235",,,,,
"1999-11-27","3.7503","0.9845","8.2371","102.50","0.6225",,,,,
"1999-11-26","3.7504","0.9828","8.2371","101.80","0.6230",,,,,
"1999-11-25","3.7499","0.9860","8.2371","103.91","0.6205",,,,,
"1999-11-24","3.7501","0.9807","8.2371","104.34","0.6200",,,,,
"1999-11-23","3.7499","0.9770","8.2784","104.49","0.6189",,,,,
"1999-11-22","3.7500","0.9692","8.2784","104.40","0.6156",,,,,
"1999-11-21","3.7504","0.9692","8.2785","105.66","0.6169",,,,,
"1999-11-20","3.7505","0.9703","8.2785","106.33","0.6174",,,,,
"1999-11-19","3.7504","0.9713","8.2785","106.39","0.6176",,,,,
"1999-11-18","3.7503","0.9699","8.2785","106.04","0.6181",,,,,
"1999-11-17","3.7485","0.9614","8.2784","105.71","0.6161",,,,,
"1999-11-16","3.7503","0.9606","8.2781","105.48","0.6153",,,,,
"1999-11-15","3.7503","0.9672","8.2781","105.64","0.6163",,,,,
"1999-11-14","3.7503","0.9694","8.2781","104.85","0.6182",,,,,
"1999-11-13","3.7504","0.9682","8.2780","105.25","0.6192",,,,,
"1999-11-12","3.7504","0.9690","8.2780","105.39","0.6188",,,,,
"1999-11-11","3.7503","0.9648","8.2780","104.87","0.6181",,,,,
"1999-11-10","3.7503","0.9600","8.2782","104.97","0.6158",,,,,
"1999-11-09","3.7504","0.9605","8.2780","104.78","0.6160",,,,,
"1999-11-08","3.7504","0.9609","8.2780","105.11","0.6163",,,,,
"1999-11-07","3.7501","0.9607","8.2780","106.01","0.6169",,,,,
"1999-11-06","3.7501","0.9570","8.2780","106.23","0.6162",,,,,
"1999-11-05","3.7501","0.9620","8.2780","105.34","0.6158",,,,,
"1999-11-04","3.7501","0.9620","8.2780","105.34","0.6158",,,,,
"1999-11-03","3.7502","0.9536","8.2780","104.72","0.6085",,,,,
"1999-11-02","3.7504","0.9522","8.2781","104.03","0.6067",,,,,
"1999-11-01","3.7503","0.9507","8.2781","104.52","0.6072",,,,,
"1999-10-31","3.7502","0.9478","8.2779","104.15","0.6072",,,,,
"1999-10-30","3.7504","0.9471","8.2778","104.09","0.6205",,,,,
"1999-10-29","3.7503","0.9424","8.2778","103.86","0.6169",,,,,
"1999-10-28","3.7498","0.9510","8.2778","104.83","0.6099",,,,,
"1999-10-27","3.7501","0.9508","8.2776","104.25","0.6092",,,,,
"1999-10-26","3.7501","0.9454","8.2775","104.14","0.6051",,,,,
"1999-10-25","3.7501","0.9400","8.2773","104.75","0.6030",,,,,
"1999-10-24","3.7502","0.9362","8.2770","105.53","0.6020",,,,,
"1999-10-23","3.7503","0.9346","8.2773","105.78","0.6040",,,,,
"1999-10-22","3.7504","0.9286","8.2773","105.83","0.6060",,,,,
"1999-10-21","3.7503","0.9275","8.2773","105.57","0.5976",,,,,
"1999-10-20","3.7503","0.9274","8.2772","106.05","0.5994",,,,,
"1999-10-19","3.7503","0.9273","8.2774","106.19","0.5994",,,,,
"1999-10-18","3.7502","0.9240","8.2774","105.47","0.5984",,,,,
"1999-10-17","3.7502","0.9200","8.2774","105.11","0.5989",,,,,
"1999-10-16","3.7502","0.9174","8.2774","105.33","0.5990",,,,,
"1999-10-15","3.7502","0.9183","8.2774","105.35","0.5996",,,,,
"1999-10-14","3.7502","0.9202","8.2774","105.75","0.5998",,,,,
"1999-10-13","3.7502","0.9273","8.2774","106.98","0.6036",,,,,
"1999-10-12","3.7503","0.9282","8.2774","106.80","0.6041",,,,,
"1999-10-11","3.7503","0.9373","8.2774","106.30","0.6045",,,,,
"1999-10-10","3.7503","0.9403","8.2774","106.73","0.6047",,,,,
"1999-10-09","3.7503","0.9410","8.2774","107.42","0.6054",,,,,
"1999-10-08","3.7496","0.9403","8.2778","107.35","0.6048",,,,,
"1999-10-07","3.7496","0.9372","8.2778","107.50","0.6054",,,,,
"1999-10-06","3.7503","0.9332","8.2778","107.64","0.6047",,,,,
"1999-10-05","3.7502","0.9319","8.2778","107.41","0.6039",,,,,
"1999-10-04","3.7502","0.9350","8.2778","106.55","0.6047",,,,,
"1999-10-03","3.7503","0.9327","8.2778","105.90","0.6036",,,,,
"1999-10-02","3.7502","0.9328","8.2778","105.02","0.6042",,,,,
"1999-10-01","3.7498","0.9328","8.2778","105.47","0.6056",,,,,
"1999-09-30","3.7501","0.9322","8.2778","105.47","0.6056",,,,,
"1999-09-29","3.7500","0.9384","8.2778","105.91","0.6073",,,,,
"1999-09-28","3.7498","0.9474","8.2775","106.80","0.6076",,,,,
"1999-09-27","3.7498","0.9538","8.2775","106.17","0.6065",,,,,
"1999-09-26","3.7500","0.9570","8.2775","105.15","0.6076",,,,,
"1999-09-25","3.7501","0.9580","8.2775","105.30","0.6094",,,,,
"1999-09-24","3.7501","0.9585","8.2775","103.90","0.6085",,,,,
"1999-09-23","3.7500","0.9544","8.2775","104.43","0.6084",,,,,
"1999-09-22","3.7501","0.9572","8.2777","104.04","0.6121",,,,,
"1999-09-21","3.7501","0.9516","8.2777","104.26","0.6118",,,,,
"1999-09-20","3.7502","0.9595","8.2773","104.70","0.6141",,,,,
"1999-09-19","3.7502","0.9599","8.2773","107.65","0.6162",,,,,
"1999-09-18","3.7500","0.9599","8.2773","107.67","0.6162",,,,,
"1999-09-17","3.7500","0.9591","8.2773","107.15","0.6158",,,,,
"1999-09-16","3.7505","0.9619","8.2773","106.63","0.6171",,,,,
"1999-09-15","3.7500","0.9614","8.2771","104.84","0.6178",,,,,
"1999-09-14","3.7502","0.9654","8.2773","104.34","0.6225",,,,,
"1999-09-13","3.7503","0.9646","8.2775","106.25","0.6229",,,,,
"1999-09-12","3.7503","0.9647","8.2772","106.75","0.6194",,,,,
"1999-09-11","3.7504","0.9650","8.2774","108.87","0.6171",,,,,
"1999-09-10","3.7507","0.9640","8.2774","108.80","0.6176",,,,,
"1999-09-09","3.7503","0.9503","8.2774","109.12","0.6137",,,,,
"1999-09-08","3.7503","0.9438","8.2774","108.84","0.6154",,,,,
"1999-09-07","3.7504","0.9430","8.2776","110.91","0.6193",,,,,
"1999-09-06","3.7504","0.9462","8.2776","110.82","0.6228",,,,,
"1999-09-05","3.7504","0.9436","8.2776","109.58","0.6232",,,,,
"1999-09-04","3.7504","0.9452","8.2775","109.64","0.6227",,,,,
"1999-09-03","3.7504","0.9421","8.2775","110.00","0.6236",,,,,
"1999-09-02","3.7504","0.9356","8.2775","109.85","0.6217",,,,,
"1999-09-01","3.7503","0.9375","8.2773","109.05","0.6221",,,,,
"1999-08-31","3.7505","0.9422","8.2771","109.35","0.6213",,,,,
"1999-08-30","3.7505","0.9482","8.2771","109.61","0.6236",,,,,
"1999-08-29","3.7502","0.9561","8.2771","111.01","0.6294",,,,,
"1999-08-28","3.7503","0.9540","8.2773","111.35","0.6296",,,,,
"1999-08-27","3.7504","0.9487","8.2773","111.43","0.6296",,,,,
"1999-08-26","3.7502","0.9561","8.2773","111.55","0.6298",,,,,
"1999-08-25","3.7501","0.9572","8.2773","111.30","0.6295",,,,,
"1999-08-24","3.7500","0.9569","8.2773","111.07","0.6292",,,,,
"1999-08-23","3.7500","0.9516","8.2775","111.72","0.6259",,,,,
"1999-08-22","3.7501","0.9403","8.2772","111.10","0.6197",,,,,
"1999-08-21","3.7505","0.9369","8.2774","111.26","0.6190",,,,,
"1999-08-20","3.7501","0.9366","8.2774","111.23","0.6190",,,,,
"1999-08-19","3.7499","0.9373","8.2774","111.53","0.6177",,,,,
"1999-08-18","3.7500","0.9494","8.2774","111.44","0.6237",,,,,
"1999-08-17","3.7501","0.9491","8.2772","113.04","0.6230",,,,,
"1999-08-16","3.7501","0.9503","8.2770","114.48","0.6253",,,,,
"1999-08-15","3.7501","0.9455","8.2774","114.81","0.6233",,,,,
"1999-08-14","3.7505","0.9457","8.2770","115.79","0.6227",,,,,
"1999-08-13","3.7502","0.9457","8.2770","115.71","0.6231",,,,,
"1999-08-12","3.7502","0.9373","8.2770","114.90","0.6203",,,,,
"1999-08-11","3.7501","0.9398","8.2773","115.75","0.6215",,,,,
"1999-08-10","3.7498","0.9357","8.2773","114.99","0.6202",,,,,
"1999-08-09","3.7498","0.9311","8.2773","114.75","0.6197",,,,,
"1999-08-08","3.7498","0.9348","8.2773","115.25","0.6227",,,,,
"1999-08-07","3.7498","0.9328","8.2773","115.12","0.6213",,,,,
"1999-08-06","3.7498","0.9342","8.2773","114.79","0.6215",,,,,
"1999-08-05","3.7498","0.9305","8.2773","114.53","0.6188",,,,,
"1999-08-04","3.7498","0.9267","8.2773","114.29","0.6180",,,,,
"1999-08-03","3.7498","0.9283","8.2773","114.62","0.6161",,,,,
"1999-08-02","3.7503","0.9382","8.2773","115.26","0.6186",,,,,
"1999-08-01","3.7500","0.9372","8.2771","114.28","0.6180",,,,,
"1999-07-31","3.7502","0.9330","8.2774","114.53","0.6165",,,,,
"1999-07-30","3.7503","0.9334","8.2774","114.53","0.6166",,,,,
"1999-07-29","3.7503","0.9347","8.2774","115.14","0.6172",,,,,
"1999-07-28","3.7503","0.9355","8.2770","115.36","0.6241",,,,,
"1999-07-27","3.7503","0.9413","8.2770","116.01","0.6285",,,,,
"1999-07-26","3.7503","0.9401","8.2770","116.48","0.6285",,,,,
"1999-07-25","3.7504","0.9387","8.2770","116.36","0.6291",,,,,
"1999-07-24","3.7503","0.9492","8.2778","116.77","0.6335",,,,,
"1999-07-23","3.7503","0.9495","8.2778","116.68","0.6334",,,,,
"1999-07-22","3.7504","0.9518","8.2778","116.50","0.6319",,,,,
"1999-07-21","3.7502","0.9519","8.2778","117.84","0.6324",,,,,
"1999-07-20","3.7502","0.9555","8.2778","118.86","0.6355",,,,,
"1999-07-19","3.7503","0.9634","8.2778","118.35","0.6354",,,,,
"1999-07-18","3.7503","0.9853","8.2778","119.93","0.6414",,,,,
"1999-07-17","3.7503","0.9792","8.2778","120.95","0.6394",,,,,
"1999-07-16","3.7504","0.9801","8.2778","120.78","0.6394",,,,,
"1999-07-15","3.7504","0.9798","8.2778","120.80","0.6380",,,,,
"1999-07-14","3.7505","0.9782","8.2778","120.55","0.6382",,,,,
"1999-07-13","3.7503","0.9827","8.2778","120.90","0.6416",,,,,
"1999-07-12","3.7503","0.9834","8.2776","121.56","0.6424",,,,,
"1999-07-11","3.7503","0.9860","8.2776","122.17","0.6439",,,,,
"1999-07-10","3.7501","0.9814","8.2782","122.38","0.6452",,,,,
"1999-07-09","3.7503","0.9801","8.2782","122.23","0.6456",,,,,
"1999-07-08","3.7504","0.9802","8.2782","122.50","0.6438",,,,,
"1999-07-07","3.7504","0.9812","8.2782","122.50","0.6419",,,,,
"1999-07-06","3.7499","0.9770","8.2782","122.08","0.6407",,,,,
"1999-07-05","3.7504","0.9784","8.2782","122.07","0.6369",,,,,
"1999-07-04","3.7504","0.9771","8.2787","122.37","0.6341",,,,,
"1999-07-03","3.7504","0.9751","8.2775","121.00","0.6337",,,,,
"1999-07-02","3.7504","0.9756","8.2775","120.92","0.6329",,,,,
"1999-07-01","3.7504","0.9768","8.2775","121.02","0.6343",,,,,
"1999-06-30","3.7504","0.9670","8.2775","120.84","0.6334",,,,,
"1999-06-29","3.7504","0.9681","8.2775","120.88","0.6346",,,,,
"1999-06-28","3.7504","0.9659","8.2775","121.03","0.6322",,,,,
"1999-06-27","3.7504","0.9617","8.2775","121.18","0.6316",,,,,
"1999-06-26","3.7504","0.9590","8.2775","121.42","0.6307",,,,,
"1999-06-25","3.7504","0.9582","8.2775","121.42","0.6303",,,,,
"1999-06-24","3.7504","0.9567","8.2775","121.50","0.6292",,,,,
"1999-06-23","3.7504","0.9666","8.2779","121.95","0.6330",,,,,
"1999-06-22","3.7505","0.9694","8.2784","122.01","0.6324",,,,,
"1999-06-21","3.7504","0.9678","8.2775","121.80","0.6292",,,,,
"1999-06-20","3.7500","0.9653","8.2775","122.19","0.6282",,,,,
"1999-06-19","3.7505","0.9614","8.2775","120.55","0.6263",,,,,
"1999-06-18","3.7504","0.9606","8.2775","120.49","0.6261",,,,,
"1999-06-17","3.7503","0.9683","8.2775","119.65","0.6274",,,,,
"1999-06-16","3.7503","0.9675","8.2775","119.90","0.6279",,,,,
"1999-06-15","3.7504","0.9659","8.2776","120.33","0.6289",,,,,
"1999-06-14","3.7505","0.9614","8.2781","120.38","0.6248",,,,,
"1999-06-13","3.7504","0.9565","8.2776","120.36","0.6200",,,,,
"1999-06-12","3.7505","0.9518","8.2786","118.04","0.6191",,,,,
"1999-06-11","3.7505","0.9510","8.2786","117.90","0.6184",,,,,
"1999-06-10","3.7506","0.9522","8.2786","118.42","0.6212",,,,,
"1999-06-09","3.7503","0.9542","8.2786","118.85","0.6241",,,,,
"1999-06-08","3.7503","0.9557","8.2786","119.24","0.6234",,,,,
"1999-06-07","3.7503","0.9624","8.2786","121.20","0.6238",,,,,
"1999-06-06","3.7503","0.9713","8.2786","120.92","0.6222",,,,,
"1999-06-05","3.7503","0.9631","8.2786","122.35","0.6210",,,,,
"1999-06-04","3.7503","0.9636","8.2786","122.17","0.6208",,,,,
"1999-06-03","3.7503","0.9697","8.2786","121.64","0.6218",,,,,
"1999-06-02","3.7503","0.9644","8.2786","121.47","0.6224",,,,,
"1999-06-01","3.7503","0.9644","8.2786","120.91","0.6207",,,,,
"1999-05-31","3.7503","0.9582","8.2786","121.04","0.6235",,,,,
"1999-05-30","3.7503","0.9558","8.2786","121.46","0.6237",,,,,
"1999-05-29","3.7503","0.9568","8.2786","121.71","0.6240",,,,,
"1999-05-28","3.7504","0.9584","8.2786","121.38","0.6240",,,,,
"1999-05-27","3.7502","0.9557","8.2786","120.75","0.6246",,,,,
"1999-05-26","3.7504","0.9563","8.2780","122.31","0.6267",,,,,
"1999-05-25","3.7504","0.9471","8.2780","121.95","0.6243",,,,,
"1999-05-24","3.7504","0.9412","8.2780","122.70","0.6246",,,,,
"1999-05-23","3.7503","0.9452","8.2780","123.80","0.6250",,,,,
"1999-05-22","3.7504","0.9454","8.2780","124.11","0.6244",,,,,
"1999-05-21","3.7503","0.9450","8.2780","124.00","0.6238",,,,,
"1999-05-20","3.7503","0.9438","8.2780","123.88","0.6224",,,,,
"1999-05-19","3.7502","0.9392","8.2780","124.25","0.6200",,,,,
"1999-05-18","3.7503","0.9394","8.2783","124.19","0.6178",,,,,
"1999-05-17","3.7504","0.9353","8.2785","122.97","0.6167",,,,,
"1999-05-16","3.7504","0.9372","8.2785","123.15","0.6176",,,,,
