,Country Name,Country Code,Indicator Name,Indicator Code,Time Period,Value,Status,Unnamed: 7
15175753,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M1,33.69441162,,
15175852,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M8,81.83060109,,
15176666,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M4,94.00452489,,
15179470,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M10,30.30476366,,
15179534,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M12,5.698936342,,
15180010,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M2,29.67747544,,
15180011,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M10,89.57884942,,
15181560,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M1,96.44822411,,
15182622,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M7,94.6874289,,
15182901,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M12,58.86989278,,
15183333,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M5,76.06374502,,
15184583,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M4,91.47982063,,
15186823,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M12,105.8475804,,
15188559,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M5,107.8847786,,
15188794,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M11,30.99352402,,
15190220,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M12,47.18740137,,
15190221,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M7,83.54710553,,
15190604,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M11,69.70430073,,
15190605,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M8,107.1703624,,
15192373,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M4,94.40271384,,
15192733,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M5,82.58859784,,
15197437,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M10,102.2312373,,
15199205,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M9,79.42656644,,
15199285,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M12,11.90445261,,
15202304,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M5,14.08127218,,
15202514,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M11,103.9698638,,
15202641,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M6,171.9058103,,
15206855,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M11,90.06085193,,
15208256,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M3,108.3378431,,
15209819,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M9,103.7195876,,
15209844,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M3,98.07835052,,
15215080,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M5,76.41666667,,
15216795,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M11,109.0053207,,
15216831,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M4,38.90379009,,
15216832,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M6,100.4524887,,
15216875,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M4,91.62895928,,
15221957,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957M8,13.70924442,,
15222274,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M2,49.33614202,,
15222275,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M9,48.52304031,,
15222876,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M7,104.443702,,
15225747,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M5,104.1154639,,
15227810,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M1,99.52254642,,
15228970,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M5,74.78851876,,
15228971,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M4,86.38363795,,
15229038,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M3,42.22071442,,
15229658,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M7,102.4936255,,
15230254,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1994M4,90.42927698,,
15230974,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M6,54.83653594,,
15231207,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M4,102.0458467,,
15232274,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M2,57.20383861,,
15232275,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M6,91.43206842,,
15232336,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M4,100.3546392,,
15232997,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M3,97.39819005,,
15234445,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1960M10,51.59698727,,
15234499,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M1,90.34907598,,
15235275,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M12,23.53768051,,
15235720,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M11,103.1830239,,
15238194,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M7,57.1279505,,
15238833,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M9,69.12663318,,
15238834,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M11,97.52825767,,
15240869,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M5,104.3134021,,
15240993,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M7,61.00795756,,
15241936,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M9,53.07314316,,
15242390,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M6,105.7179665,,
15242537,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M6,102.1765914,,
15243692,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M6,104.214433,,
15244598,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961M2,2.266958337,,
15244599,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M10,3.322266529,,
15245880,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M6,115.495919,,
15245881,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M1,97.07848852,,
15246891,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M2,117.1675774,,
15248678,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M10,97.38058552,,
15249636,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M8,97.7814433,,
15250084,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M10,30.20433707,,
15250085,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M2,42.5204365,,
15250376,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M11,104.0164948,,
15251788,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M5,33.28336405,,
15251978,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M3,95.02262443,,
15253479,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M5,77.32902871,,
15253480,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M1,77.6158813,,
15255298,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M4,13.7915859,,
15256521,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M1,111.199095,,
15256876,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M1,108.5531181,,
15257159,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M8,62.33421751,,
15257652,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M3,1.880054772,,
15261604,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M1,29.93256508,,
15263755,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M7,76.58333333,,
15264326,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M9,99.41532058,,
15264597,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M8,88.72291436,,
15264967,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961M11,11.16931631,,
15264983,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M6,11.36988764,,
15264984,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M5,92.94887327,,
15268692,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988M11,108.176733,,
15269432,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M1,6.753467839,,
15271473,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M6,89.02714932,,
15271646,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M11,53.9381896,,
15272454,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M9,92.23520411,,
15272620,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M11,3.316826796,,
15273727,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M4,57.55817165,,
15273803,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M12,81.06776181,,
15273804,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M10,93.2238193,,
15274206,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1958M8,5.330882179,,
15275540,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M7,12.74619628,,
15275541,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M6,100.5055705,,
15279964,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M7,26.00391592,,
15283413,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M11,69.51594583,,
15285626,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M7,39.69849527,,
15285627,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M8,54.81262118,,
15286896,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M12,59.85198475,,
15286939,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M7,89.59276018,,
15288724,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M10,105.3471231,,
15290006,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M7,72.36399923,,
15290007,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M8,99.55346651,,
15290105,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M2,72.14483159,,
15290106,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M4,85.25667351,,
15290866,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M9,127.8026906,,
15291297,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M11,88.34417209,,
15292188,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1960M10,10.66788797,,
15292237,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964M7,11.11917347,,
15292238,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M10,89.18969002,,
15293804,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1973M9,62.15150526,,
15294158,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M1,96.49321267,,
15295954,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M3,69.79515312,,
15295955,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M7,97.25197365,,
15295956,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M12,99.2851861,,
15296321,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M9,56.0348107,,
15296353,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M8,114.4498071,,
15296354,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M8,102.6652741,,
15297238,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1966M7,13.82937107,,
15298020,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M11,86.23617698,,
15298905,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M5,82.44566792,,
15298922,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988M9,100.4926108,,
15299104,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1969M10,33.1360802,,
15299612,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M12,95.79318449,,
15300648,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M10,81.74559028,,
15302351,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M8,113.2694887,,
15302628,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962M3,11.26960198,,
15304676,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M7,105.4527264,,
15304965,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M1,97.60137533,,
15306120,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M9,114.4082474,,
15307252,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M8,94.94712103,,
15310075,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M1,36.85447076,,
15310322,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M2,49.63570128,,
15310567,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M6,81.97226502,,
15311775,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M8,106.1868376,,
15311914,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M9,80.12326656,,
15311915,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M9,98.61325116,,
15312427,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M9,84.06461411,,
15312491,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1969M2,15.03257395,,
15312931,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M10,52.59562842,,
15321894,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M2,33.07410781,,
15324083,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M4,98.08333333,,
15325023,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971M2,14.87274328,,
15325830,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M12,111.5954071,,
15325965,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M8,108.8333333,,
15326519,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M1,61.89474623,,
15328760,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962M1,51.5878728,,
15328761,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M6,102.8399599,,
15329489,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971M1,16.997808,,
15332519,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M2,2.071530894,,
15332740,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M6,48.15995364,,
15332789,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957M2,5.604762364,,
15333032,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M3,23.05271936,,
15333288,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M11,102.1781406,,
15333852,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1969M2,31.81294554,,
15333882,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1968M10,42.13493664,,
15335927,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M4,118.4902671,,
15336685,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M6,84.38177175,,
15336705,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M5,86.38363795,,
15337442,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M1,47.30808629,,
15339902,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M5,99.83537824,,
15341187,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M10,104.6653144,,
15341524,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M11,31.33565407,,
15341525,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M2,89.94426945,,
15341685,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M10,42.95309075,,
15342702,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M10,57.65027322,,
15342764,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962M12,2.071530894,,
15342765,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M7,8.439846401,,
15343842,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M8,112.7828054,,
15344405,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M12,112.4962838,,
15344406,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M8,113.6854623,,
15344447,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M9,97.58350515,,
15345102,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M12,91.41666667,,
15345949,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M9,68.83333333,,
15348023,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M4,116.3802676,,
15348892,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1957M8,5.643888105,,
15349195,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M1,105.5833333,,
15350091,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M8,1.43116474,,
15353323,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M8,50.83908441,,
15354475,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M2,34.20609345,,
15355841,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975M2,6.567973853,,
15355944,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1994M2,101.548031,,
15356892,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964M9,10.47985234,,
15358283,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2003M9,51.41165756,,
15358673,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M3,94.92900609,,
15360175,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M2,102.8138436,,
15362891,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M3,8.702565355,,
15363298,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2010M11,99.87679671,,
15364311,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1973M12,25.26568157,,
15364490,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M8,37.4983377,,
